TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-37-43   [20692],NOT GIVEN [20692],VOL,60.499,0.2437,15.8784,,,3.74,0.9505,0.1457,0.1916,5.19,6.43,0.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-37-43   [20692],NOT GIVEN [20692],VOL,63.1957,0.1722,16.0416,,,3.24,0.84,0.0077,0.1871,4.89,6.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-37-43   [20692],NOT GIVEN [20692],VOL,59.8728,0.3012,16.224,,,3.53,1.045,0.1985,0.1727,5.13,6.69,0.0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-37-43   [20692],NOT GIVEN [20692],VOL,61.8019,0.1905,17.0112,,,2.25,0.8978,0.1495,0.1066,5.98,6.14,0.0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-37-43   [20692],NOT GIVEN [20692],VOL,59.5698,0.2711,16.032,,,3.45,0.9729,0.1468,0.1339,5.17,5.83,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-37-43   [20692],NOT GIVEN [20692],VOL,62.3271,0.2772,16.0992,,,3.62,0.9607,0.1402,0.1995,5.21,6.77,0.0369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.3978,0.2845,16.1088,,,3.65,0.989,0.19,0.2246,5.24,6.47,0.0626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,59.893,0.159,14.88,,,3.11,0.7952,0.0781,0.231,4.91,6.13,0.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.4483,0.2607,16.2624,,,3.23,0.9983,0.1234,0.211,5.17,6.7,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.62,0.2634,16.3488,,,3.23,0.9878,0.1599,0.2492,5.13,6.54,0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,63.1553,0.157,16.0704,,,3.4,0.8326,0.0032,0.2082,5,6.74,0.0398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.6604,0.1796,16.032,,,3.26,0.7892,0.0232,0.1309,4.96,6.72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.7816,0.2124,16.1376,,,3.52,0.844,0.0788,0.1563,5.23,6.41,0.0443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.5897,0.2094,15.8304,,,3.02,0.8154,0.0786,0.1165,4.9,6.55,0.0483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,62.7109,0.2003,16.4256,,,3.28,0.8285,0.0619,0.201,5.25,6.62,0.0219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,63.0038,0.2082,15.9072,,,3.36,0.8651,0.0795,0.1429,5.15,6.62,0.0219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,63.0543,0.1646,16.1856,,,2.92,0.8135,0.0399,0.1785,4.96,6.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,63.0341,0.1467,15.84,,,3.16,0.7671,0.031,0.2169,4.93,6.6,0.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,63.024,0.1669,15.7056,,,3.22,0.8078,0.0503,0.2207,4.96,6.67,0.0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5-72-74   [20692],NOT GIVEN [20692],VOL,63.3674,0.2749,16.1184,,,3.2,0.9643,0.167,0.1961,5.29,6.63,0.0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.08,0.2763,16.64,,,3.18,0.1192,0.9543,0.2437,5.49,5.17,0.0374,17.22067942,,,,,,,,,,,,,6584.458731,3.702588282,1816.851371,0,2.548252025,1358.938024,,0.221888586,,996.0582465,100.1801107,245.1443595,,,,,100.0087,9.096549932,27.01898299,646.4548411,117.1242412,,,,,,,,4.6358659,,,,0.974477668,391.3055545,53.99475288,121.6617285,11.00235471,37.01980592,6.058788231,1.228291109,5.483236358,0.712762722,4.75124444,0.77319596,2.448436014,0.392194641,3.240094608,0.373749434,12.07776577,6.711347976,,,,,,,,,4.297929464,,8.57984838,2.958354173
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,60.28,0.1747,16.33,,,3,0.0594,0.7621,0.2705,5.07,5,0.0072,17.54789139,,,,,,,,,,,,,5244.828459,2.650817014,1622.205347,0,0,1261.689396,,4.05E-02,,784.935256,84698.64769,166.5731425,,,,,102.5216408,1.914034357,26.03976463,655.7483744,116.825642,,,,,,,,4.533064894,,,,0.783316027,183.4925388,51.20996114,116.4523507,10.68227766,35.63900156,6.632189366,0.840222376,5.302780381,0.715501971,4.81508548,0.872643738,2.450273828,0.35643296,2.866769127,0.434079751,13.34879085,6.111533321,,,,,,,,,6.112873597,,8.569639959,3.21936353
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,61.73,0.3557,16.59,,,4.1,0.1641,0.8054,0.22,5.94,5.6,0.0536,19.33425299,,,,,,,,,,,,,5439.133442,0.424467149,1304.244972,0.646909246,10.51244715,1163.651455,,0,,451.5039593,83557.34587,39.7814916,,,,,105.933408,0.899233578,26.99244903,733.9145935,141.4979607,,,,,,,,5.940027311,,,,1.106406123,25.99910725,55.78205741,130.5560369,13.38197212,42.96522397,6.150398742,0.441180082,6.620658508,0.755570039,4.057266673,1.530594469,3.703828602,0.347934,2.707215181,0.396151975,12.64974604,8.58586458,,,,,,,,,6.132639479,,10.46964494,4.118166397
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,61.53,0.2654,17.2,,,3.35,0.124,0.985,0.1601,5.17,5.14,0.0297,17.78236799,,,,,,,,,,,,,6244.41312,3.372413683,1595.69021,5.18E-02,0,1297.184452,,0,,737.104922,91538.64928,36.14256693,,,,,105.9574421,1.602550281,29.08030072,736.2816823,122.0775067,,,,,,,,4.463580578,,,,1.269181457,138.970334,57.14092146,125.7126557,12.03394454,39.98565749,7.855019747,1.122230439,4.806041809,0.866608646,5.593724694,1.003743275,3.141675787,0.467509902,3.525934694,0.532667767,14.49449008,6.574111384,,,,,,,,,4.764991932,,9.713165176,3.282554849
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,61.65,0.2574,17.03,,,3.19,0.1251,0.9127,0.1906,5.3,5.13,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.26,0.2878,17.24,,,3.55,0.126,0.969,0.2195,5.34,5.05,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,61.64,0.2609,17.2,,,3.12,0.1266,0.9071,0.1619,5.24,4.86,0.0282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.19,0.2045,16.87,,,3.3,0.1016,0.8127,0.1726,5.01,5.09,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,61.86,0.2846,17.07,,,3.39,0.1252,0.9465,0.1777,5.21,4.89,0.0328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.49,0.2356,17.05,,,3.28,0.0701,0.8298,0.1726,5.07,5.33,0.0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.31,0.2591,17.19,,,3.46,0.1449,0.9602,0.165,5.3,4.99,0.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.21,0.2676,17.23,,,2.97,0.1562,0.9276,0.1246,5.53,5.48,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,61.98,0.2629,17.13,,,3.42,0.1129,0.9167,0.2568,5.25,5.11,0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,60.69,0.2906,17.16,,,3.44,0.1232,1.0268,0.2221,5.21,5.36,0.0409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-5 68-73   [20692],NOT GIVEN [20692],VOL,62.16,0.2025,16.94,,,2.96,0.073,0.8474,0.2008,4.98,5.22,0.0411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,66.28,0.1535,14.93,,,2.99,0,0.4891,0.1472,5.27,4.61,0.0067,19.31297775,,,,,,,,,,,,,5698.239014,3.231214576,1261.665181,3.464600739,3.552894671,1593.551743,,1.621838396,,6.966188253,99919.74523,35.01257237,,,,,183.2534008,8.006560292,48.32000614,1050.452111,204.2219623,,,,,,,,8.17103847,,,,2.058838065,19.79499593,113.4613942,193.0166392,22.26095112,69.03828594,12.66059384,0.280123654,9.034831306,1.326346758,8.210200937,1.954684248,4.821963032,1.122061856,5.103961208,0.795200439,24.06387557,12.64514105,,,,,,,,,10.06764307,,25.39903161,6.898286003
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,61.78,0.2025,15.01,,,2.95,0.0303,0.6027,0.0222,4.81,5.09,0,16.00227152,,,,,,,,,,,,,7488.830759,5.934116363,2325.448889,2.750212878,0,1257.17869,,1.39006575,,1945.661612,101634.027,366.2180991,,,,,115.6816598,16.78785142,30.78095495,1004.213768,112.652721,,,,,,,,4.508345831,,,,0.943833523,164.9903294,63.06662923,111.4161728,11.10070965,40.01685469,7.469479062,0.918402333,5.086583939,0.901155961,5.370343115,1.144714241,2.732961524,0.471021905,2.753331396,0.461162696,19.87972756,6.872284698,,,,,,,,,8.910630338,,12.43933767,3.780999477
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,65.59,0.183,15.41,,,3.27,0,0.6319,0.1148,4.52,5.2,0.0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,66.11,0.1692,15.29,,,3.32,0.0409,0.5628,0.2099,4.75,5.19,0.0391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,66.32,0.1457,14.34,,,2.93,0.0012,0.4278,0.1792,4.81,4.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,63.71,0.2084,15.64,,,3.22,0.0025,0.7196,0.1684,4.93,5.06,0.0651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,65.23,0.1943,16.1,,,3.02,0.0569,0.7054,0.209,4.65,5.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,64.29,0.1851,15.02,,,3.1,0.0376,0.579,0.1567,5.28,4.56,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,64.67,0.1718,15.74,,,2.98,0.0031,0.6932,0.1402,4.71,4.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,67.14,0.1716,15.06,,,2.93,0.0092,0.4922,0.2518,4.49,5.03,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6 98-101   [20692],NOT GIVEN [20692],VOL,65.28,0.1978,14.96,,,3.14,0.7416,0.15,0.1867,4.55,6.39,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
